"seq_number","Site","Bio_rep1.x","Bio_rep2.x","Bio_rep3.x","Bio_rep4.x","Bio_rep0.x","Bio_rep1.y","Bio_rep2.y","Bio_rep3.y","Bio_rep4.y","Bio_rep0.y","max_Occupancy_prob","sum.taxonomy"
"merged_fishcard_12S_all_elas_46","LA6",1,NA,1,NA,NA,1,NA,1,NA,NA,0.784522711189846,"Eukaryota;Chordata;Actinopteri;;Malacanthidae;Caulolatilus;Caulolatilus princeps"
"merged_fishcard_12S_all_elas_48","LA11",2,3,2,1,NA,2,3,2,1,NA,0.993221222053494,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;;"
"merged_fishcard_12S_all_elas_48","LA14",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;;"
"merged_fishcard_12S_all_elas_48","LA3",3,3,3,2,NA,3,3,3,2,NA,0.997726425611421,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;;"
"merged_fishcard_12S_all_elas_48","LA6",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;;"
"merged_fishcard_12S_all_elas_48","LB14",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;;"
"merged_fishcard_12S_all_elas_48","LB2",1,2,2,1,NA,1,2,2,1,NA,0.965563392146947,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;;"
"merged_fishcard_12S_all_elas_51","LA11",3,3,3,2,NA,3,3,3,2,NA,0.997726425611421,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_elas_51","LA14",3,1,1,2,NA,3,1,1,2,NA,0.993080732296884,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_elas_51","LA3",3,3,2,2,NA,3,3,2,2,NA,0.995537820962532,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_elas_51","LA6",3,1,3,3,NA,3,1,3,3,NA,0.993378576570522,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_elas_51","LB1",NA,NA,2,1,1,NA,NA,2,1,1,0.964914456865104,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_elas_51","LB14",1,NA,2,1,NA,1,NA,2,1,NA,0.966018625828271,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_elas_52","LA11",2,1,NA,NA,NA,2,1,NA,NA,NA,0.948692179616246,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Cymatogaster;Cymatogaster aggregata"
"merged_fishcard_12S_all_elas_52","LA14",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Cymatogaster;Cymatogaster aggregata"
"merged_fishcard_12S_all_elas_52","LA3",2,3,1,1,NA,2,3,1,1,NA,0.989386112942615,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Cymatogaster;Cymatogaster aggregata"
"merged_fishcard_12S_all_elas_52","LA6",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Cymatogaster;Cymatogaster aggregata"
"merged_fishcard_12S_all_elas_52","LB14",2,3,3,3,NA,2,3,3,3,NA,0.997941444492715,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Cymatogaster;Cymatogaster aggregata"
"merged_fishcard_12S_all_elas_52","LB2",NA,NA,2,1,NA,NA,NA,2,1,NA,0.951329770824438,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Cymatogaster;Cymatogaster aggregata"
"merged_fishcard_12S_all_elas_59","LA11",1,1,1,NA,NA,1,1,1,NA,NA,0.847352496031813,"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci"
"merged_fishcard_12S_all_elas_59","LA14",1,NA,1,NA,NA,1,NA,1,NA,NA,0.784522711189846,"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci"
"merged_fishcard_12S_all_elas_59","LA3",2,2,NA,NA,NA,2,2,NA,NA,NA,0.956083597576846,"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci"
"merged_fishcard_12S_all_elas_59","LB14",2,2,3,3,NA,2,2,3,3,NA,0.994964542949035,"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci"
"merged_fishcard_12S_all_elas_60","LA11",2,2,3,3,NA,2,2,3,3,NA,0.994964542949035,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Sarda;Sarda chiliensis"
"merged_fishcard_12S_all_elas_60","LA3",3,3,3,2,NA,3,3,3,2,NA,0.997726425611421,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Sarda;Sarda chiliensis"
"merged_fishcard_12S_all_elas_60","LA6",1,NA,1,NA,NA,1,NA,1,NA,NA,0.784522711189846,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Sarda;Sarda chiliensis"
"merged_fishcard_12S_all_elas_61","LB1",NA,2,NA,NA,NA,NA,2,NA,NA,NA,0.923762350356467,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_61","LB2",NA,1,NA,1,NA,NA,1,NA,1,NA,0.788702924851078,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_62","LA11",2,2,3,3,NA,2,2,3,3,NA,0.994964542949035,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;"
"merged_fishcard_12S_all_elas_62","LA3",2,2,3,3,NA,2,2,3,3,NA,0.994964542949035,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;"
"merged_fishcard_12S_all_elas_62","LA6",1,NA,2,NA,NA,1,NA,2,NA,NA,0.943001456040613,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;"
"merged_fishcard_12S_all_elas_66","LA11",2,2,NA,NA,NA,2,2,NA,NA,NA,0.956083597576846,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Menticirrhus;Menticirrhus undulatus"
"merged_fishcard_12S_all_elas_66","LA14",1,NA,2,NA,NA,1,NA,2,NA,NA,0.943001456040613,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Menticirrhus;Menticirrhus undulatus"
"merged_fishcard_12S_all_elas_66","LA3",2,3,2,1,NA,2,3,2,1,NA,0.993221222053494,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Menticirrhus;Menticirrhus undulatus"
"merged_fishcard_12S_all_elas_66","LB1",1,NA,2,3,1,1,NA,2,3,1,0.99133082156651,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Menticirrhus;Menticirrhus undulatus"
"merged_fishcard_12S_all_elas_66","LB14",NA,2,2,1,NA,NA,2,2,1,NA,0.962640382869614,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Menticirrhus;Menticirrhus undulatus"
"merged_fishcard_12S_all_elas_66","LB2",1,2,2,2,NA,1,2,2,2,NA,0.969788547117009,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Menticirrhus;Menticirrhus undulatus"
"merged_fishcard_12S_all_elas_67","LA11",1,3,1,1,NA,1,3,1,1,NA,0.993447197692234,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Bodianus;Bodianus pulcher"
"merged_fishcard_12S_all_elas_67","LA14",1,NA,1,NA,NA,1,NA,1,NA,NA,0.784522711189846,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Bodianus;Bodianus pulcher"
"merged_fishcard_12S_all_elas_67","LA3",1,1,1,2,NA,1,1,1,2,NA,0.970778025856876,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Bodianus;Bodianus pulcher"
"merged_fishcard_12S_all_elas_67","LA6",1,NA,NA,3,NA,1,NA,NA,3,NA,0.989742607590162,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Bodianus;Bodianus pulcher"
"merged_fishcard_12S_all_elas_67","LB14",1,2,2,3,NA,1,2,2,3,NA,0.993439322887637,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Bodianus;Bodianus pulcher"
"merged_fishcard_12S_all_elas_67","LB2",2,NA,NA,NA,NA,2,NA,NA,NA,NA,0.94156503733268,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Bodianus;Bodianus pulcher"
"merged_fishcard_12S_all_elas_69","LA11",2,2,1,2,NA,2,2,1,2,NA,0.971927816461931,"Eukaryota;Chordata;Chondrichthyes;Lamniformes;Alopiidae;Alopias;Alopias vulpinus"
"merged_fishcard_12S_all_elas_69","LB1",NA,2,3,2,NA,NA,2,3,2,NA,0.993587352174157,"Eukaryota;Chordata;Chondrichthyes;Lamniformes;Alopiidae;Alopias;Alopias vulpinus"
"merged_fishcard_12S_all_elas_69","LB14",1,2,3,2,NA,1,2,3,2,NA,0.995610660849376,"Eukaryota;Chordata;Chondrichthyes;Lamniformes;Alopiidae;Alopias;Alopias vulpinus"
"merged_fishcard_12S_all_elas_71","LA11",3,2,2,3,NA,3,2,2,3,NA,0.993629163601594,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Symphurus;Symphurus atricaudus"
"merged_fishcard_12S_all_elas_71","LA3",1,1,NA,NA,NA,1,1,NA,NA,NA,0.788906850468462,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Symphurus;Symphurus atricaudus"
"merged_fishcard_12S_all_elas_71","LA6",2,1,1,2,NA,2,1,1,2,NA,0.971397589326235,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Symphurus;Symphurus atricaudus"
"merged_fishcard_12S_all_elas_71","LB1",NA,2,NA,NA,1,NA,2,NA,NA,1,0.95558722605476,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Symphurus;Symphurus atricaudus"
"merged_fishcard_12S_all_elas_71","LB14",3,1,2,2,NA,3,1,2,2,NA,0.995118417254036,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Symphurus;Symphurus atricaudus"
"merged_fishcard_12S_all_elas_71","LB2",1,NA,2,1,NA,1,NA,2,1,NA,0.966018625828271,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Symphurus;Symphurus atricaudus"
"merged_fishcard_12S_all_elas_72","LA11",2,3,3,3,NA,2,3,3,3,NA,0.997941444492715,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus"
"merged_fishcard_12S_all_elas_72","LA14",2,2,2,NA,NA,2,2,2,NA,NA,0.95647710508766,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus"
"merged_fishcard_12S_all_elas_72","LA3",3,3,2,2,NA,3,3,2,2,NA,0.995537820962532,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus"
"merged_fishcard_12S_all_elas_72","LA6",NA,NA,1,1,NA,NA,NA,1,1,NA,0.806485787610596,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus"
"merged_fishcard_12S_all_elas_72","LB1",1,1,NA,1,1,1,1,NA,1,1,0.863018959509493,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus"
"merged_fishcard_12S_all_elas_72","LB14",1,1,2,2,NA,1,1,2,2,NA,0.967172401742191,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus"
"merged_fishcard_12S_all_elas_72","LB2",1,2,2,1,NA,1,2,2,1,NA,0.965563392146947,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus"
"merged_fishcard_12S_all_elas_79","LA11",2,3,2,1,NA,2,3,2,1,NA,0.993221222053494,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus"
"merged_fishcard_12S_all_elas_79","LA14",3,1,1,1,NA,3,1,1,1,NA,0.991647140791195,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus"
"merged_fishcard_12S_all_elas_79","LA3",2,3,2,1,NA,2,3,2,1,NA,0.993221222053494,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus"
"merged_fishcard_12S_all_elas_79","LA6",1,2,2,3,NA,1,2,2,3,NA,0.993439322887637,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus"
"merged_fishcard_12S_all_elas_79","LB1",NA,1,NA,1,NA,NA,1,NA,1,NA,0.788702924851078,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus"
"merged_fishcard_12S_all_elas_79","LB14",3,3,3,2,NA,3,3,3,2,NA,0.997726425611421,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus"
"merged_fishcard_12S_all_elas_79","LB2",2,2,NA,2,NA,2,2,NA,2,NA,0.964992453257895,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus"
"merged_fishcard_12S_all_elas_82","LA11",NA,1,3,2,NA,NA,1,3,2,NA,0.991258775786999,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans"
"merged_fishcard_12S_all_elas_82","LA3",3,2,1,1,NA,3,2,1,1,NA,0.992496715083629,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans"
"merged_fishcard_12S_all_elas_82","LB1",NA,2,NA,NA,1,NA,2,NA,NA,1,0.95558722605476,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans"
"merged_fishcard_12S_all_elas_82","LB14",1,1,1,NA,NA,1,1,1,NA,NA,0.847352496031813,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans"
"merged_fishcard_12S_all_elas_82","LB2",2,2,1,1,NA,2,2,1,1,NA,0.970240632960458,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans"
"merged_fishcard_12S_all_elas_84","LA14",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;;"
"merged_fishcard_12S_all_elas_84","LA3",1,2,1,NA,NA,1,2,1,NA,NA,0.953818822909341,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;;"
"merged_fishcard_12S_all_elas_84","LB2",2,3,2,2,NA,2,3,2,2,NA,0.995937541186694,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;;"
"merged_fishcard_12S_all_elas_85","LA11",2,2,3,2,NA,2,2,3,2,NA,0.992793714814967,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Seriphus;Seriphus politus"
"merged_fishcard_12S_all_elas_85","LA14",NA,1,NA,2,NA,NA,1,NA,2,NA,0.953042994526172,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Seriphus;Seriphus politus"
"merged_fishcard_12S_all_elas_85","LA3",3,3,2,1,NA,3,3,2,1,NA,0.992914673368122,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Seriphus;Seriphus politus"
"merged_fishcard_12S_all_elas_85","LA6",2,2,1,1,NA,2,2,1,1,NA,0.970240632960458,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Seriphus;Seriphus politus"
"merged_fishcard_12S_all_elas_85","LB1",2,2,2,1,NA,2,2,2,1,NA,0.968434681270345,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Seriphus;Seriphus politus"
"merged_fishcard_12S_all_elas_85","LB14",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Seriphus;Seriphus politus"
"merged_fishcard_12S_all_elas_85","LB2",NA,2,1,2,NA,NA,2,1,2,NA,0.963561562448879,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Seriphus;Seriphus politus"
"merged_fishcard_12S_all_elas_90","LA11",3,2,2,1,NA,3,2,2,1,NA,0.993336779563284,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_elas_90","LA3",2,2,2,2,NA,2,2,2,2,NA,0.970786012230092,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_elas_90","LA6",2,1,1,1,NA,2,1,1,1,NA,0.970744467788416,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_elas_92","LA14",1,1,2,1,NA,1,1,2,1,NA,0.961713849268116,"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica"
"merged_fishcard_12S_all_elas_92","LA3",NA,NA,1,2,NA,NA,NA,1,2,NA,0.943981910258728,"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica"
"merged_fishcard_12S_all_elas_94","LA11",1,3,2,3,NA,1,3,2,3,NA,0.994015835096862,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Katsuwonus;Katsuwonus pelamis"
"merged_fishcard_12S_all_elas_94","LA14",NA,NA,1,1,NA,NA,NA,1,1,NA,0.806485787610596,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Katsuwonus;Katsuwonus pelamis"
"merged_fishcard_12S_all_elas_94","LA3",1,1,3,2,NA,1,1,3,2,NA,0.994156933630152,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Katsuwonus;Katsuwonus pelamis"
"merged_fishcard_12S_all_elas_94","LA6",3,NA,1,1,NA,3,NA,1,1,NA,0.99312962752379,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Katsuwonus;Katsuwonus pelamis"
"merged_fishcard_12S_all_elas_96","LA11",2,NA,NA,NA,NA,2,NA,NA,NA,NA,0.94156503733268,"Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Seriola;Seriola dorsalis"
"merged_fishcard_12S_all_elas_102","LB1",1,NA,1,1,NA,1,NA,1,1,NA,0.812030659631193,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_102","LB14",1,NA,1,NA,NA,1,NA,1,NA,NA,0.784522711189846,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_104","LA11",NA,1,1,1,NA,NA,1,1,1,NA,0.844036412871037,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;Thunnus alalunga"
"merged_fishcard_12S_all_elas_104","LA3",2,3,2,2,NA,2,3,2,2,NA,0.995937541186694,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;Thunnus alalunga"
"merged_fishcard_12S_all_elas_104","LA6",1,2,1,1,NA,1,2,1,1,NA,0.955227382466295,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;Thunnus alalunga"
"merged_fishcard_12S_all_elas_110","LA11",1,NA,1,1,NA,1,NA,1,1,NA,0.812030659631193,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Phanerodon;"
"merged_fishcard_12S_all_elas_110","LA14",1,1,1,2,NA,1,1,1,2,NA,0.970778025856876,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Phanerodon;"
"merged_fishcard_12S_all_elas_110","LA3",3,1,2,1,NA,3,1,2,1,NA,0.990355738579374,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Phanerodon;"
"merged_fishcard_12S_all_elas_110","LA6",1,2,1,1,NA,1,2,1,1,NA,0.955227382466295,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Phanerodon;"
"merged_fishcard_12S_all_elas_110","LB14",1,2,2,1,NA,1,2,2,1,NA,0.965563392146947,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Phanerodon;"
"merged_fishcard_12S_all_elas_112","LA11",NA,1,1,1,NA,NA,1,1,1,NA,0.844036412871037,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus"
"merged_fishcard_12S_all_elas_115","LA11",1,NA,1,1,NA,1,NA,1,1,NA,0.812030659631193,"Eukaryota;Chordata;Chondrichthyes;Rajiformes;Rajidae;Raja;Beringraja inornata"
"merged_fishcard_12S_all_elas_115","LA6",2,2,2,2,NA,2,2,2,2,NA,0.970786012230092,"Eukaryota;Chordata;Chondrichthyes;Rajiformes;Rajidae;Raja;Beringraja inornata"
"merged_fishcard_12S_all_elas_115","LB14",2,1,3,NA,NA,2,1,3,NA,NA,0.990220942768876,"Eukaryota;Chordata;Chondrichthyes;Rajiformes;Rajidae;Raja;Beringraja inornata"
"merged_fishcard_12S_all_elas_119","LA11",1,1,1,1,NA,1,1,1,1,NA,0.868663838611499,"Eukaryota;Chordata;Chondrichthyes;;Squatinidae;Squatina;Squatina californica"
"merged_fishcard_12S_all_elas_119","LB14",NA,1,1,1,NA,NA,1,1,1,NA,0.844036412871037,"Eukaryota;Chordata;Chondrichthyes;;Squatinidae;Squatina;Squatina californica"
"merged_fishcard_12S_all_elas_119","LB2",NA,2,NA,1,NA,NA,2,NA,1,NA,0.944753711771416,"Eukaryota;Chordata;Chondrichthyes;;Squatinidae;Squatina;Squatina californica"
"merged_fishcard_12S_all_elas_122","LA11",1,1,NA,NA,NA,1,1,NA,NA,NA,0.788906850468462,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus"
"merged_fishcard_12S_all_elas_128","LB1",1,NA,NA,1,NA,1,NA,NA,1,NA,0.81418334496791,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_128","LB14",1,1,NA,1,NA,1,1,NA,1,NA,0.843857526902572,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_134","LA14",NA,1,1,1,NA,NA,1,1,1,NA,0.844036412871037,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_134","LA6",NA,NA,1,1,NA,NA,NA,1,1,NA,0.806485787610596,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_134","LB14",NA,NA,2,NA,NA,NA,NA,2,NA,NA,0.930801833206226,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_138","LA3",2,NA,1,1,NA,2,NA,1,1,NA,0.960269549785982,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_139","LA11",1,NA,NA,1,NA,1,NA,NA,1,NA,0.81418334496791,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax nebulifer"
"merged_fishcard_12S_all_elas_139","LA6",NA,NA,2,NA,NA,NA,NA,2,NA,NA,0.930801833206226,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax nebulifer"
"merged_fishcard_12S_all_elas_139","LB14",NA,NA,2,NA,NA,NA,NA,2,NA,NA,0.930801833206226,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax nebulifer"
"merged_fishcard_12S_all_elas_140","LA6",1,NA,1,NA,NA,1,NA,1,NA,NA,0.784522711189846,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_142","LA11",1,3,1,2,NA,1,3,1,2,NA,0.99117338025691,"Eukaryota;Chordata;Actinopteri;Aulopiformes;Synodontidae;Synodus;Synodus lucioceps"
"merged_fishcard_12S_all_elas_142","LB1",1,1,1,2,NA,1,1,1,2,NA,0.970778025856876,"Eukaryota;Chordata;Actinopteri;Aulopiformes;Synodontidae;Synodus;Synodus lucioceps"
"merged_fishcard_12S_all_elas_142","LB14",NA,2,NA,2,NA,NA,2,NA,2,NA,0.950895764646689,"Eukaryota;Chordata;Actinopteri;Aulopiformes;Synodontidae;Synodus;Synodus lucioceps"
"merged_fishcard_12S_all_elas_142","LB2",NA,NA,1,1,NA,NA,NA,1,1,NA,0.806485787610596,"Eukaryota;Chordata;Actinopteri;Aulopiformes;Synodontidae;Synodus;Synodus lucioceps"
"merged_fishcard_12S_all_elas_145","LA11",2,1,1,2,NA,2,1,1,2,NA,0.971397589326235,"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus"
"merged_fishcard_12S_all_elas_145","LA14",NA,1,1,1,NA,NA,1,1,1,NA,0.844036412871037,"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus"
"merged_fishcard_12S_all_elas_145","LA3",NA,2,1,1,NA,NA,2,1,1,NA,0.957535456160085,"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus"
"merged_fishcard_12S_all_elas_145","LA6",2,1,2,2,NA,2,1,2,2,NA,0.964972851491302,"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus"
"merged_fishcard_12S_all_elas_145","LB1",NA,1,1,2,NA,NA,1,1,2,NA,0.959902728316589,"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus"
"merged_fishcard_12S_all_elas_145","LB14",1,NA,2,NA,NA,1,NA,2,NA,NA,0.943001456040613,"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus"
"merged_fishcard_12S_all_elas_145","LB2",1,NA,1,NA,NA,1,NA,1,NA,NA,0.784522711189846,"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus"
"merged_fishcard_12S_all_elas_150","LA11",1,1,NA,NA,NA,1,1,NA,NA,NA,0.788906850468462,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans"
"merged_fishcard_12S_all_elas_150","LB2",1,1,3,2,NA,1,1,3,2,NA,0.994156933630152,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans"
"merged_fishcard_12S_all_elas_151","LA6",2,1,NA,1,NA,2,1,NA,1,NA,0.953070812314197,"Eukaryota;Chordata;Actinopteri;;Sphyraenidae;Sphyraena;Sphyraena argentea"
